AuthorID,Author,Date_original,Date,Content,Attachments,Reactions,
1.85E+17,charliecurve,2020/10/18 下午2:20,2020/10/18,"A new proposal is available to discuss and vote. Curve Finance is proposing to start utilising the community fund for ecosystem, DAO and community grants. Those three type of grants have the common goal of encouraging and developing the Curve ecosystem and empowering the community. We are proposing to trial those grants for four months and this proposal seeks to approve the council as well as the budget for it.

Discuss: https://gov.curve.fi/t/scip-3-introducing-ecosystem-and-community-grants-and-a-curve-council/985

Vote:  https://signal.curve.fi/#/curve/proposal/QmTuSoBHcvPfkGHeqrbXwfRiuXA3ZVcGhmzxXbmvbANCSV",,,
4.12E+17,hikariws,2020/10/18 下午11:57,2020/10/18,"> Yes we will try to resubmit I guess
@Charlie that's odd, so if a SIP doesn't pass then just keep resubmiting until it does?",,,
4.12E+17,hikariws,2020/10/18 下午11:58,2020/10/18,"> Time to penalize non-voters? No dividends if you haven't voted in the last x issues/weeks.
@Magnus that will make CRV price drops even more, if u start forcing to vote and penalize holders",,,
4.05E+17,Collin#7715,2020/10/19 上午12:18,2020/10/19,"the base assumption for voting should be ""most people won't vote"". to be vote properly, you need to be educated in the pros and cons. not everyone has the time to read the debate.",,,
2.53E+17,wormholeoracle,2020/10/19 上午1:14,2020/10/19,We should have a way to delegate voting in that case,,,
3.91E+17,fx8888,2020/10/19 上午3:15,2020/10/19,Any plan to prevent farming pool such as yfi which farm & dump crv,,,
4.05E+17,Collin#7715,2020/10/19 上午3:35,2020/10/19,"> We should have a way to delegate voting in that case
@WormholeOracle there was an argument i recently heard against delegation. basically the person could command millions worth of $ in votes but his skin-in-the-game is only a few $ k.",,,
3.91E+17,fx8888,2020/10/19 上午3:50,2020/10/19,"> @WormholeOracle there was an argument i recently heard against delegation. basically the person could command millions worth of $ in votes but his skin-in-the-game is only a few $ k.
@Collin 
That's his ability",,,
1.53E+17,c2tp,2020/10/19 上午8:52,2020/10/19,"> Any plan to prevent farming pool such as yfi which farm & dump crv
people will do it with or without a farm pool.",,,
1.53E+17,c2tp,2020/10/19 上午8:54,2020/10/19,"> We should have a way to delegate voting in that case
ya recently uni taking some heat for delegate system.  I see the merits of it but also see how it makes it less decentralized.

i think the first step would be L2 voting and see what happens once its free",,💯 (2),
4.12E+17,hikariws,2020/10/19 下午7:13,2020/10/19,"> the base assumption for voting should be ""most people won't vote"". to be vote properly, you need to be educated in the pros and cons. not everyone has the time to read the debate.
@Collin agreed, that's an issue I see on DAO/DeFi when lenders/LPs are rewarded with governance tokens, some just don't wanna care and worry with voting",,,
4.12E+17,hikariws,2020/10/19 下午7:14,2020/10/19,"one solution is for them to just sell the tokens and get the money, but when there are incentives for locking them then they don't sell and remain on the governance system",,,
4.12E+17,hikariws,2020/10/19 下午7:16,2020/10/19,"> We should have a way to delegate voting in that case
@WormholeOracle I don't like that solution, as it just gives more power to popular members of the community, ""lazy"" members will just delegate and not care, it's better then if they have no voting power",,,
4.12E+17,hikariws,2020/10/19 下午7:17,2020/10/19,I don't see why we can't have votes off-chain and just sign vote,,,
5.32E+17,tian7.eth,2020/10/19 下午7:54,2020/10/19,"> @WormholeOracle I don't like that solution, as it just gives more power to popular members of the community, ""lazy"" members will just delegate and not care, it's better then if they have no voting power
@Hikari  It’s their rights if they don’t want to governance themselves so they can delegate to people they trust. Also you may argue this will cause centralization. But see all these CIPs, I think they’re proposed by a small users too. So the argument should turn to do users have a strong demand for delegate.",,,
4.12E+17,hikariws,2020/10/19 下午7:58,2020/10/19,I believe that ppl that don't wanna participate on governance should just be incentived to sell their tokens to those wanting to.,,,
5.08E+17,kendrickllama,2020/10/19 下午8:09,2020/10/19,"> I don't see why we can't have votes off-chain and just sign vote
@Hikari gas free voting is coming",,👍 (1),
5.32E+17,tian7.eth,2020/10/19 下午8:09,2020/10/19,"No. There are people buying tokens for governance, investments etc. For those investors it’s easy to understand they don’t participate in governance because maybe they even don’t use Curve. Besides, I always support the theory making users do their suitable work. Some are good at governance and some are good at marketing.",,,
4.12E+17,hikariws,2020/10/19 下午8:12,2020/10/19,"yeah these are 2 distinct profiles... also, usually small investors don't see relevance on their votes and don't care much to it",,,
2.53E+17,wormholeoracle,2020/10/19 下午9:14,2020/10/19,An upside to delegate voting is that it creates an incentive for people active in governance to be more outspoken about their positions. You get more engagement in the governance process because there’s a tangible thing to be gained,,,
2.53E+17,wormholeoracle,2020/10/19 下午9:17,2020/10/19,"Here’s the reality, people vote lock to get a CRV boost and to get admin fees. We hope that translates to gov participation, but for a LOT of people, the involvement is going to start and end with dollar signs. As more CRV gets locked and a higher proportion of those locks are non voting, it may become difficult to reach quorum",,,
2.53E+17,wormholeoracle,2020/10/19 下午9:20,2020/10/19,"> i think the first step would be L2 voting and see what happens once its free
@C2tP  yeah we will apparently get free voting soon, and agreed it’s better to see how this goes before turning to delegate voting",,,
4.05E+17,Collin#7715,2020/10/19 下午9:30,2020/10/19,@WormholeOracle good point about increasing difficulty of reaching quorum,,,
1.53E+17,c2tp,2020/10/19 下午9:31,2020/10/19,">  it may become difficult to reach quorum

well the other way to look at that is a more difficult quorum is technically more secure. obviously there's a balance but DAOs are susceptible to malicious proposals.  if someone has large holdings (or lots of delegates) and minimum quorum is low, then a certain attack vector becomes more viable to do",,,
7.38E+17,ne1k0,2020/10/19 下午9:37,2020/10/19,"incentivized voting would be interesting, how to fund it though...",,,
7.38E+17,ne1k0,2020/10/19 下午9:39,2020/10/19,that's how most trust-less systems reach quorom like the chain we're all using itself.,,,
1.53E+17,c2tp,2020/10/19 下午9:39,2020/10/19,"> incentivized voting would be interesting, how to fund it though...
its one of those things everyone wants but no one knows how to efficiently create the system that would create merits (incentivized voting) but discourage the demerits(blind voting just for rewards)

blind voting is pretty dangerous.",,,
7.38E+17,ne1k0,2020/10/19 下午9:41,2020/10/19,"yeah, it's different in that you don't want to penalize _wrong_ votes (or things that didn't win), but incentivize all votes. Statistically if they were random we can just cancel them out as noise (sure they get paid...but it helps against bias).",,,
7.38E+17,ne1k0,2020/10/19 下午9:41,2020/10/19,"in effect even a huge amount of random votes, _secures_ the system",,,
1.53E+17,c2tp,2020/10/19 下午9:43,2020/10/19,"hmm not sure.
i could see people making proposals that gives them admin rights on the pools and just hoping that people randomly voting for reward check-ins pushes them over quorum",,,
7.38E+17,ne1k0,2020/10/19 下午9:44,2020/10/19,"if there is a bias then there is a reason likely if you're getting >90% participation because you're literally paying people to. If it's because the UI lists things in the same order, that can be addressed, but we have to rely on the math that it would be randomly distributed or not _for a reason_",,,
7.38E+17,ne1k0,2020/10/19 下午9:46,2020/10/19,"if someone buys up enough curve to sway the vote, then they have the right to. the basically bought out the protocol right?",,,
2.53E+17,wormholeoracle,2020/10/19 下午9:47,2020/10/19,"Maybe this new proposal for proposal grants has this effect, incentivize governance without directly paying voters who might spam votes",,,
1.53E+17,c2tp,2020/10/19 下午9:48,2020/10/19,"> if someone buys up enough curve to sway the vote, then they have the right to. the basically bought out the protocol right?
pretty much. could consider that a failed dao i guess heh",,,
2.53E+17,wormholeoracle,2020/10/19 下午9:48,2020/10/19,"Instead it incentivizes making a good proposal that people want to vote for, rather than bribing people to vote",,,
5.08E+17,kendrickllama,2020/10/19 下午9:50,2020/10/19,"> pretty much. could consider that a failed dao i guess heh
@C2tP sounds like IRL hehe",,,
7.38E+17,ne1k0,2020/10/19 下午9:51,2020/10/19,"> Maybe this new proposal for proposal grants has this effect
It incentivizes people that write non-parameter proposals to do so, I think this is going to be a high bar for most and unlikely to increase voting itself.",,,
7.38E+17,ne1k0,2020/10/19 下午9:52,2020/10/19,Maybe voting increases your veCRV without your lock somehow.,,,
7.38E+17,ne1k0,2020/10/19 下午9:53,2020/10/19,that would be cool,,,
2.53E+17,wormholeoracle,2020/10/19 下午9:55,2020/10/19,"> It incentivizes people that write non-parameter proposals to do so, I think this is going to be a high bar for most and unlikely to increase voting itself.
@ne1k0  I think it will increase voting because if you make a proposal you think can get support and you know you’ll get paid for it, you might go out of your way to do a marketing campaign about it",,👍 (1),
4.12E+17,hikariws,2020/10/19 下午10:25,2020/10/19,"> well the other way to look at that is a more difficult quorum is technically more secure. obviously there's a balance but DAOs are susceptible to malicious proposals.  if someone has large holdings (or lots of delegates) and minimum quorum is low, then a certain attack vector becomes more viable to do
@C2tP good point",,,
4.12E+17,hikariws,2020/10/19 下午10:31,2020/10/19,"One option is to split the profile of investors who just want profit from profile of investors who do wanna direct the system. Only the 2nd profile gets voting rights, as the 1st one isn't interested in it.",,,
4.12E+17,hikariws,2020/10/19 下午10:32,2020/10/19,"I see that many LPs just want fees, boosts and yield farming/earning tokens to sell, and aren't interested on how the system is working or study proposals to choose what to vote.",,,
4.12E+17,hikariws,2020/10/19 下午10:33,2020/10/19,"small quorum is bad, but incentivizing to vote anything is also bad",,,
7.38E+17,ne1k0,2020/10/19 下午10:34,2020/10/19,I agree only that it can be gamed if youd incentivize people just to make bogus proposals in the handful.,,,
4.12E+17,hikariws,2020/10/19 下午10:36,2020/10/19,"> if someone buys up enough curve to sway the vote, then they have the right to. the basically bought out the protocol right?
@ne1k0 I think not... first because I understand that decentralization is the objective, and a system that was aimed to be decentralized becoming centralized will scare LPs and traders. Second because DeFi is trustless, so we expect to not need to trust on a single or small amount of ppl, so a centralized system loses trustlessness.",,,
1.53E+17,c2tp,2020/10/19 下午10:36,2020/10/19,well they shouldnt get fees then if they arent part of the governance (if vecrv were split into 2 groups),,,
1.53E+17,c2tp,2020/10/19 下午10:37,2020/10/19,like the *ideal* situation would be fees are given to vecrv holders that are active.  its just defining active is pretty hard,,,
4.12E+17,hikariws,2020/10/19 下午10:37,2020/10/19,"> well they shouldnt get fees then if they arent part of the governance (if vecrv were split into 2 groups)
@C2tP Why? 1 thing is provide liquidity and earn fees for it. Another thing is participate on governance. If LPs don't receive fees they will just leave and pools will debleat.",,,
7.38E+17,ne1k0,2020/10/19 下午10:38,2020/10/19,"@C2tP that's why i like having something akin to a ""boost"" for veCRV",,,
7.38E+17,ne1k0,2020/10/19 下午10:38,2020/10/19,it'll de-incentivize those not voting,,,
4.12E+17,hikariws,2020/10/19 下午10:38,2020/10/19,"> like the *ideal* situation would be fees are given to vecrv holders that are active.  its just defining active is pretty hard
@C2tP what's the problem of adding liquidity to a pool and forgetting about it for 2 years? even more on a service that allows locking its governance token",,,
1.53E+17,c2tp,2020/10/19 下午10:39,2020/10/19,@Hikari  didnt think you were talking about LPs.    thought you were talking about splitting the dao (kind of like dodo which will have 3 daos),,,
4.12E+17,hikariws,2020/10/19 下午10:39,2020/10/19,the best scenario of course is combining the interest of both profiles so that both work together,,,
1.53E+17,c2tp,2020/10/19 下午10:39,2020/10/19,"> what's the problem of adding liquidity to a pool and forgetting about it for 2 years?
wait why we talking about LPs? im confused now",,,
4.12E+17,hikariws,2020/10/19 下午10:39,2020/10/19,lol sorry,,,
7.38E+17,ne1k0,2020/10/19 下午10:39,2020/10/19,">  first because I understand that decentralization is the objective
@Hikari the objective and reality can be very different. in an extreme case if someone were to offer to buy all the current CRV for $1 Trillion, we'd all do it and they should have the right to. We shouldn't _prevent_ this somehow it's just how markets work",,,
4.12E+17,hikariws,2020/10/19 下午10:40,2020/10/19,"because if that's the case then instead of creating a governance token and working to decentralize the system, founders could just have kept it under their control",,,
4.12E+17,hikariws,2020/10/19 下午10:41,2020/10/19,"but I agree that it must not be blocked, if somebody wanna and can buy huge amounts of CRV",,,
4.12E+17,hikariws,2020/10/19 下午10:43,2020/10/19,"> One option is to split the profile of investors who just want profit from profile of investors who do wanna direct the system. Only the 2nd profile gets voting rights, as the 1st one isn't interested in it.
@C2tP that's what I meant. 1 profile is liquidity providers who just want fees from the money they invested, and maybe farm/buy CRV just to sell it later. The other profile is investors interesting on participate on governance.",,,
4.12E+17,hikariws,2020/10/19 下午10:44,2020/10/19,"if they wanna invest on pools and aren't interested on governance, they'll just hurt quorum",,,
1.53E+17,c2tp,2020/10/19 下午10:44,2020/10/19,sounds like the system we have minus boosting?,,,
4.12E+17,hikariws,2020/10/19 下午10:45,2020/10/19,minus voting,,,
1.53E+17,c2tp,2020/10/19 下午10:45,2020/10/19,right but youre saying LPs shouldnt need to vote thus shouldnt need to lock,,,
1.53E+17,c2tp,2020/10/19 下午10:46,2020/10/19,which means boosting would have to go bye bye,,,
4.12E+17,hikariws,2020/10/19 下午10:46,2020/10/19,"as long as they are profiting, they don't care how the system is managed, if they stop profiting they'd rather leave than participate on management",,,
4.12E+17,hikariws,2020/10/19 下午10:46,2020/10/19,"oh got it, yeah boosting would have to go, I didn't think about it",,,
7.38E+17,ne1k0,2020/10/19 下午10:47,2020/10/19,boost may be an okay thing to go bye-bye once veCRV incentives are available. Gauge weighting will always have to be a thing.,,,
1.53E+17,c2tp,2020/10/19 下午10:48,2020/10/19,well i guess an interesting statistic would be how much of the locked vecrv is only there to get max boost,,,
1.53E+17,c2tp,2020/10/19 下午10:48,2020/10/19,ya gauge weighting too heh. LPs would def want to be able to do that,,,
7.38E+17,ne1k0,2020/10/19 下午10:49,2020/10/19,it's a nice way to provide native incentives too for 3rd parties wanting a meta-pool,,,
1.53E+17,c2tp,2020/10/19 下午10:49,2020/10/19,ya exactly,,,
